X,Y,codigo,municipio,distrito_m,nucleo_urb,nom_calle,numero,ubicacion,estado,anio_insta,tapa_norm,diametro,registro,tipo,modelo,marca,tipo_red1,tapon,propiedad,profundida,icon_url
-6.00771567997647,37.3881365000839,"2593",SEVILLA,SE_TRIANA,SEVILLA,CL\ ALVARADO,"11",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00564551224085,37.3879214732971,"2581",SEVILLA,SE_TRIANA,SEVILLA,PS\ NUESTRA SEÑORA DE LA O,TRAS. Nº 58,En acera,En servicio,"1970",No,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.94365861961507,37.4828401763742,"31829",LA RINCONADA,RI_SAN JOSE DE LA RINCONADA,SAN JOSE DE LA RINCONADA,CL\ VIRGEN DE LA ESPERANZA,"20",En acera,En servicio,"2021",,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93429588644447,37.3332517780586,"20708",DOS HERMANAS,DH_MONTEQUINTO,MONTEQUINTO,CL\ FIGUEIRA DA FOZ,S/N,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99448381377885,37.2919533481906,"20817",DOS HERMANAS,DH_LA ISLA-MEGAPARK,LA ISLA-MEGAPARK,CL\ TORRE DE LOS HERBEROS,"8",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.90074366838981,37.3835311847641,"17529",SEVILLA,SE_ESTE,SEVILLA,CL\ NOGAL,"22",En acera,En servicio,"1999",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.800000,./0.png
-5.971721445352,37.3810368348843,"5195",SEVILLA,SE_NERVION,SEVILLA,CL\ DIVINO REDENTOR,6 JUNTO FARMACIA,En acera,En servicio,"1971",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93389990930989,37.2724313018646,"22215",DOS HERMANAS,DH_DOS HERMANAS OESTE,DOS HERMANAS,CL\ VIRGEN DE LOS DOLORES,ENTRE CL\ VIRGEN DEL REFUGIO Y CL\ VIRGEN DE GRACIA,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.84668339731909,37.340276831495,"29279",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ JOSE ZORRILLA,6B,En acera,En servicio,"2012",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98949524684521,37.5098973659285,"27897",ALCALA DEL RIO,AR_ALCALA DEL RIO,ALCALA DEL RIO,CL\ CANTILLANA,"S/N, JTO. C.T.",En acera,En servicio,"2008",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.350000,./0.png
-6.00247120397967,37.3937298008144,"14054",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,AV\ TORNEO,85 accB,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97137708025806,37.390928445337,"14040",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,CL\ BETANIA,7accB,En acera,En servicio,"1997",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.800000,./0.png
-6.04728190203909,37.2995544587151,"24971",CORIA DEL RIO,CO_NORTE-GUADALQUIVIR,CORIA DEL RIO,CL\ HASEKURA TSUNENAGA,"10",En acera,En servicio,"1970",Si,"60",Arqueta,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.03128421780627,37.3863113839627,"24160",CAMAS,CA_PAÑOLETA,CAMAS,CL\ FUENTES DE ANDALUCIA,"32",En acera,En servicio,"1999",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.03560437978079,37.3996917321061,"28209",CAMAS,CA_CAMAS,CAMAS,PZ\ SANTA ANA,FTE. 6,En acera,En servicio,"2010",Si,"60",Arqueta,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99390956926018,37.36331988729,"30265",SEVILLA,SE_LOS REMEDIOS,SEVILLA,AV\ SANLUCAR DE BARRAMEDA,s/n,En acera,En servicio,"1970",Desconocido,"60",Desconocido,OTRAS,,ODRIOZOLA,Potable secundaria,No,Particular,0.000000,./0.png
-5.99382791505519,37.3651078746159,"30267",SEVILLA,SE_LOS REMEDIOS,SEVILLA,AV\ SANLUCAR DE BARRAMEDA,s/n,En acera,En servicio,"1970",Desconocido,"60",Desconocido,OTRAS,,ODRIOZOLA,Potable secundaria,No,Particular,0.000000,./0.png
-5.9968717432748,37.4025643531641,"32375",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,AV\ TORNEO,FTE. Nº 19,En acera,"En servicio, pendiente de liquidación/datos","2022",Si,"45",Caja,JARDIN,,ODRIOZOLA,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-5.97643227423777,37.3886752123903,"7729",SEVILLA,SE_NERVION,SEVILLA,CL\ PASCUAL GONZALEZ,FTE. 2,En acera,En servicio,"1991",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98206199276635,37.3927429505765,"18657",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,CL\ AMADOR DE LOS RIOS,ESQ. CL GONZALO BILBAO,En acera,En servicio,"1999",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9942270359823,37.4126091342437,"18792",SEVILLA,SE_TRIANA,SEVILLA,AV\ ALVARO ALONSO BARBA,ENTRE GL\ BEATRIZ MANCHON Y CR\ SE-30,En acera,En servicio,"1992",Si,"60",Caja,EMASESA,,ODRIOZOLA,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-5.98748085067984,37.4160965656875,"10288",SEVILLA,SE_NORTE,SEVILLA,CL\ JOSE GALAN MERINO,ENTRE ANTIGUA NAVE RENFE Y GL\ OLIMPICA,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98560146336489,37.423697119736,"10320",SEVILLA,SE_NORTE,SEVILLA,CL\ MARRUECOS,"16",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98030788432447,37.3549174499432,"3351",SEVILLA,SE_BELLAVISTA-LA PALMERA,SEVILLA,CL\ URUBAMBA,Nº2 Nº4,En acera,En servicio,"1992",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.94640571911411,37.4893296525947,"17122",LA RINCONADA,RI_SAN JOSE DE LA RINCONADA,SAN JOSE DE LA RINCONADA,CL\ MADRID,"131",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable arterial,No,EMASESA,0.000000,./0.png
-5.98168357612997,37.3459340817199,"3249",SEVILLA,SE_BELLAVISTA-LA PALMERA,SEVILLA,CL\ PARIS,"17",En acera,En servicio,"1991",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.04673911618835,37.2929631820541,"25428",CORIA DEL RIO,CO_NORTE-GUADALQUIVIR,CORIA DEL RIO,CL\ ISLETA,ESQ. C/ BATAN,En acera,En servicio,"2006",Si,"60",Arqueta,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92918822164531,37.4007553903337,"13628",SEVILLA,SE_ESTE,SEVILLA,CL\ GEMA,"20",En acera,En servicio,"1982",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99686450705264,37.3848727849318,"11720",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ RODO,12 ESQ. GENERAL CASTASÑOS,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9911502552215,37.3968514149955,"32337",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,PZ\ MONTE SION,ESQ. CL\ FERIA,En acera,En servicio,"2022",,"45",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Agua bruta secundaria,No,EMASESA,0.800000,./0.png
-5.97121862125577,37.4012440618384,"8385",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,CL\ ANDRES SEGOVIA,"10",En acera,En servicio,"1988",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97745917973286,37.4095122847985,"9355",SEVILLA,SE_MACARENA,SEVILLA,BA\ VILLEGAS,"25",En acera,En servicio,"1969",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00342715005773,37.3881356114182,"26004",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ RADIO SEVILLA,FTE. 8 accB,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-6.05871770349364,37.2822269773311,"32456",CORIA DEL RIO,CO_LAS PALOMAS-LAS PALMERAS,CORIA DEL RIO,CL\ LAS PALOMAS 06 (SECTOR 2),S/N,En acera,En servicio,"2021",,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.94811791551067,37.3857022234316,"27369",SEVILLA,SE_CERRO-AMATE,SEVILLA,CL\ DUCADO,"3",En acera,En servicio,"2007",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.01112417343675,37.383453953955,"2726",SEVILLA,SE_TRIANA,SEVILLA,CL\ JUAN DE PINEDA,FRENTE AL Nº 120,En acera,En servicio,"1992",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.83712919170848,37.3467477022924,"15100",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,AV\ DE LAS ROSAS,"18",En acera,En servicio,"1970",Si,"40",Pozo,BLINDADA,,URALITA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9464675426023,37.4043856933233,"13329",SEVILLA,SE_ESTE,SEVILLA,CL\ FERNANDO ZOBEL,NR\ PARQUE CUATRO TORRES,En acera,En servicio,"1979",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.95779934884641,37.3752348572078,"22813",SEVILLA,SE_CERRO-AMATE,SEVILLA,CL\ TARRAGONA,Nº 68,En acera,En servicio,"2002",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98680650739823,37.4189752186582,"10291",SEVILLA,SE_NORTE,SEVILLA,CL\ JOSE GALAN MERINO,"4",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9852861215936,37.4244009876264,"10323",SEVILLA,SE_NORTE,SEVILLA,CL\ CATALUÑA,"8",En acera,En servicio,"1998",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97341378076913,37.3885542010067,"7759",SEVILLA,SE_NERVION,SEVILLA,AV\ KANSAS CITY,"FTE. 18, APARCAMIENTO MALLEN",En acera,En servicio,"1994",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.75628992566901,37.3589836755903,"28903",MAIRENA DEL ALCOR,MA_MAIRENA DEL ALCOR,MAIRENA DEL ALCOR,CL\ EMPRENDEDORES,FTE. Nº 18,No especificado,En servicio,"2010",,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97194897295368,37.3644273675637,"4423",SEVILLA,SE_SUR,SEVILLA,CL\ MANZANILLA,FTE. 7 accA,En acera,En servicio,"1996",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.94407200884825,37.2847245944578,"29075",DOS HERMANAS,DH_DOS HERMANAS OESTE,DOS HERMANAS,CL\ OSA MENOR,"40",En calzada,En servicio,"1970",Desconocido,"60",Caja,EMASESA,,ODRIOZOLA,Agua bruta secundaria,No,Particular (Cliente),0.000000,./0.png
-5.98606178751099,37.4263010536426,"23354",SEVILLA,SE_NORTE,SEVILLA,CL\ NAVARRA,"61",En acera,En servicio,"2000",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.300000,./0.png
-5.98779755618513,37.3812496877502,"26623",SEVILLA,SE_NERVION,SEVILLA,AV\ CARLOS V,ESQ. PZ\ DON JUAN DE AUSTRIA,En acera,En servicio,"2006",Si,"45",Caja,OTRAS,ENCHUFE RAPIDO,IRUA,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-5.92189846871609,37.2747033867967,"21838",DOS HERMANAS,DH_DOS HERMANAS CENTRO OESTE,DOS HERMANAS,CL\ CASTILLA LA VIEJA,FTE. Nº 77,En acera,En servicio,"1996",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.05859659611431,37.291073080678,"17920",CORIA DEL RIO,CO_HUERTA EL ROCIO-OESTE,CORIA DEL RIO,CL\ MARTINETE,ESQ. CL\ BOLEROS,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.05405792041189,37.2854914203611,"18044",CORIA DEL RIO,CO_CENTRO,CORIA DEL RIO,CL\ CANALEJAS,"15",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00383556483742,37.3693808216647,"3080",SEVILLA,SE_LOS REMEDIOS,SEVILLA,CL\ J. R. COSTILLARES (R. FERIAL),ESQ. J. RODRIGUEZ CO,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97881626634026,37.5208223917795,"22248",ALCALA DEL RIO,AR_ALCALA DEL RIO,ALCALA DEL RIO,CL\ SOL,"23",En acera,En servicio,"2002",Si,"60",Arqueta,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.90529225779508,37.2837232647056,"22896",DOS HERMANAS,DH_DOS HERMANAS ESTE,DOS HERMANAS,CL\ FULGENCIO MORON RODENAS,"28",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.06964320208659,37.2626457775465,"16296",LA PUEBLA DEL RIO,LP_LAS POMPAS-LAS MARISMAS,LA PUEBLA DEL RIO,AV\ ISLA MAYOR,"4, FTE. C/SEVILLA",En acera,En servicio,"2012",Si,"60",Arqueta,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.250000,./0.png
-6.01087266780975,37.3767199428528,"2215",SEVILLA,SE_TRIANA,SEVILLA,CL\ JUAN DIAZ DE SOLIS,FRENTE AL Nº 44,En acera,En servicio,"1967",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98677766156892,37.3914843420597,"12891",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,PZ\ JESUS DE LA REDENCION,3accA,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93670649446061,37.2891915286552,"26817",DOS HERMANAS,DH_DOS HERMANAS NORTE,DOS HERMANAS,CL\ LOTARIO,"12",En acera,En servicio,"2007",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97111622438691,37.4258286483542,"25808",SEVILLA,SE_NORTE,SEVILLA,CL\ ESTRELLA SADIR,2accG,En acera,En servicio,"2010",Si,"60",Caja,EMASESA,,,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99447503413477,37.4030521279638,"19383",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,PJ\ CONDE DE MEJORADA,FTE. PJ MARQUES DE ESQUIVEL,En acera,En servicio,"2001",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.800000,./0.png
-5.97839059709012,37.384685610427,"5465",SEVILLA,SE_NERVION,SEVILLA,CL\ DIEGO ANGULO IÑIGUEZ,14 accA,En acera,En servicio,"1994",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96917975345856,37.3660451313134,"20007",SEVILLA,SE_SUR,SEVILLA,BA\ NUESTRA SEÑORA DE LA OLIVA,TRA. 76,En acera,En servicio,"2002",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.600000,./0.png
-5.96619078141131,37.3828127531531,"17656",SEVILLA,SE_NERVION,SEVILLA,PJ\ GRAN PLAZA,"3",En acera,En servicio,"2000",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97914555235855,37.5182647830006,"20080",ALCALA DEL RIO,AR_ALCALA DEL RIO,ALCALA DEL RIO,CL\ MANUEL ZAMBRANO,"2",En calzada,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.86042980764499,37.3173750433539,"23738",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ PRESIDENTE LAZARO CARDENAS,ENTRE CL\ JOSE MANUEL GARCIA CAPARROS Y CL\ ACAPULCO,En acera,En servicio,"2003",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93438906544146,37.2849153006737,"26512",DOS HERMANAS,DH_DOS HERMANAS CENTRO OESTE,DOS HERMANAS,CL\ SAN SALVADOR,JTO. ESQ. C/ CIUDAD DE MEJICO,En acera,En servicio,"2006",Si,"60",Caja,EMASESA,ENCHUFE RAPIDO,ODRIOZOLA,Potable secundaria,No,EMASESA,0.100000,./0.png
-5.97484829791254,37.3955709584342,"7982",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,CL\ ESPERANZA DE LA TRINIDAD,FTE. 14 accA,En acera,En servicio,"1994",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98045629632701,37.420100972355,"10001",SEVILLA,SE_NORTE,SEVILLA,AV\ DOCTOR FEDRIANI,DENTRO DEL CEMENTERIO SAN FERNANDO,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,Particular,0.000000,./0.png
-6.05418653615717,37.2799007150879,"26251",CORIA DEL RIO,CO_CENTRO,CORIA DEL RIO,CN\ RIO PUDIO,S/N,En acera,En servicio,"2006",Si,"60",Arqueta,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.200000,./0.png
-6.03225193176825,37.3824920259855,"26877",CAMAS,CA_PAÑOLETA,CAMAS,CL\ MEZQUITA,ESQ. CL\ MINAS DE CALA,En acera,En servicio,"2007",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92653813188331,37.2889831243118,"21563",DOS HERMANAS,DH_DOS HERMANAS NORTE,DOS HERMANAS,CL\ BERRUGUETE,"13",En acera,En servicio,"2017",Si,"60",Arqueta,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92867053862388,37.2890357312163,"21571",DOS HERMANAS,DH_DOS HERMANAS NORTE,DOS HERMANAS,UR\ LAS CRUCES,S/N,En acera,En servicio,"1995",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00485572537194,37.4076280732841,"18951",SEVILLA,SE_TRIANA,SEVILLA,CL\ ISAAC NEWTON,FTE. 4,En acera,En servicio,"1992",Si,"45",Caja,BLINDADA,,,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-5.93684709561315,37.3410018627667,"20572",DOS HERMANAS,DH_MONTEQUINTO,MONTEQUINTO,CL\ CATON,S/N,En acera,En servicio,"1995",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.01029400014827,37.3686464833189,"24888",SEVILLA,SE_LOS REMEDIOS,SEVILLA,CL\ AERODROMO DE TABLADA,"69",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92494906197978,37.3226704627273,"29913",DOS HERMANAS,DH_ENTRENUCLEOS,ENTRENUCLEOS,CL\ JAVIER PEREZ ROYO,ESQ. BU\ JOSE RODRIGUEZ DE LA BORBOLLA CAMOYAN,En acera,En servicio,"2012",,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00320660456388,37.3924684730265,"11992",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,AV\ TORNEO,JTO. SUPERMERCADO MERCADONA,En acera,En servicio,"1991",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97680614792411,37.4059186331062,"9510",SEVILLA,SE_MACARENA,SEVILLA,PZ\ FERNANDO BARQUIN,"3",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98837241530557,37.382980282226,"20034",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,PS\ CATALINA DE RIBERA,S/N,En acera,En servicio,"2002",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.800000,./0.png
-6.06069263664437,37.2779612500837,"18169",CORIA DEL RIO,CO_LAS PALOMAS-LAS PALMERAS,CORIA DEL RIO,CL\ MENORCA,"11",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92932795127637,37.2664883235639,"31948",DOS HERMANAS,DH_DOS HERMANAS SUR,DOS HERMANAS,CL\ VIAL 7A IBARBURU,JTO. CRUCE,En acera,En servicio,"2021",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.520000,./0.png
-5.93124900523558,37.4890239188924,"16989",LA RINCONADA,RI_SAN JOSE DE LA RINCONADA,SAN JOSE DE LA RINCONADA,CL\ JOHANN GUTENBERG,"3",En acera,En servicio,"1993",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93485514677001,37.3413832560906,"30172",DOS HERMANAS,DH_MONTEQUINTO,MONTEQUINTO,AV\ MONTEQUINTO,ENTRE AV\ MADRE PAULA MONTALT Y CL\ POMPEIO,En acera,En servicio,"2008",,"60",Caja,EMASESA,,,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96724912006642,37.4111158112494,"11544",SEVILLA,SE_NORTE,SEVILLA,PZ\ NUESTRA SEÑORA DE LAS MARAVILLAS,CL\ AJIMEZ,En acera,En servicio,"1989",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96030099202532,37.42371460989,"10599",SEVILLA,SE_NORTE,SEVILLA,CL\ MAYORALES,ESPALDA DEL BLOQUE N,En acera,En servicio,"1980",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96918779813806,37.4040259992591,"9225",SEVILLA,SE_MACARENA,SEVILLA,AV\ ALCALDE MANUEL DEL VALLE,"23",En acera,En servicio,"1988",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.0435205455243,37.3845027336754,"26654",CAMAS,CA_CARAMBOLO,CAMAS,UR\ COLINA BLANCA,"42",En acera,En servicio,"2002",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,Particular (Cliente),0.000000,./0.png
-6.05829252593258,37.2772018477325,"18184",CORIA DEL RIO,CO_LAS PALOMAS-LAS PALMERAS,CORIA DEL RIO,CL\ MANZANARES,"10",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98149353841753,37.4038105320596,"16627",SEVILLA,SE_MACARENA,SEVILLA,CL\ MANUEL VILLALOBOS,"3",En acera,En servicio,"1998",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98443706945543,37.3605074589245,"3418",SEVILLA,SE_BELLAVISTA-LA PALMERA,SEVILLA,CL\ PERIODISTA RAMON RESA,Nº12,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92510818551917,37.2961571763783,"20959",DOS HERMANAS,DH_DOS HERMANAS NORTE,DOS HERMANAS,CL\ GARCILASO DE LA VEGA,ESQ. CL\ JOVELLANOS,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98985447734853,37.3958408677912,"31055",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,BD\ ENRIQUE EL COJO,"2",En acera,En servicio,"2019",No,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98939205432047,37.3803725750377,"26682",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,AV\ EL CID,JTO. UNIVERSIDAD DE SEVILLA,En acera,En servicio,"2006",Si,"45",Caja,EMASESA,ENCHUFE RAPIDO,ODRIOZOLA,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-5.92507346329301,37.4127386931471,"13147",SEVILLA,SE_ESTE,SEVILLA,CL\ CIUDAD DE LIRIA,"DENTRO CERRAMIENTO, ENTRE AV\ SENECA Y CL\ ELDA",En acera,En servicio,"1975",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92641645351793,37.4117019339887,"13156",SEVILLA,SE_ESTE,SEVILLA,CL\ NUESTRA SEÑORA DE LOS DESAMPARADOS,"20",En acera,En servicio,"1975",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
